service_name,status,updated_time
MAIL,DOWN,2025-03-17 15:39:00
HTTP,UP,2025-05-13 10:27:00
AUTH,DOWN,2025-03-21 01:59:00
AUTH,UP,2025-04-24 15:08:00
DB,UP,2025-03-18 11:48:00
DB,UP,2025-05-10 23:24:00
FTP,DOWN,2025-05-03 10:56:00
MAIL,DOWN,2025-04-19 18:15:00
AUTH,DOWN,2025-04-25 01:16:00
MAIL,DOWN,2025-03-31 15:46:00
DB,DOWN,2025-03-23 17:22:00
AUTH,DOWN,2025-03-08 11:27:00
HTTP,UP,2025-03-12 22:14:00
FTP,UP,2025-04-15 21:52:00
DB,DOWN,2025-05-03 14:20:00
HTTP,UP,2025-03-20 02:32:00
DB,UP,2025-04-16 12:49:00
HTTP,UP,2025-04-20 05:24:00
MAIL,UP,2025-04-30 02:58:00
FTP,UP,2025-05-04 03:49:00
HTTP,UP,2025-04-11 08:25:00
MAIL,DOWN,2025-04-21 05:51:00
MAIL,UP,2025-04-28 02:54:00
DB,DOWN,2025-03-22 12:46:00
HTTP,UP,2025-03-20 23:59:00
AUTH,DOWN,2025-05-13 05:39:00
MAIL,DOWN,2025-05-04 15:16:00
DB,DOWN,2025-05-03 00:56:00
FTP,DOWN,2025-03-12 01:21:00
MAIL,UP,2025-04-04 13:13:00
MAIL,DOWN,2025-03-31 09:46:00
MAIL,DOWN,2025-03-11 15:40:00
AUTH,DOWN,2025-04-26 18:31:00
MAIL,UP,2025-04-26 19:47:00
AUTH,UP,2025-04-03 23:34:00
HTTP,DOWN,2025-03-14 22:40:00
AUTH,UP,2025-04-16 12:09:00
FTP,UP,2025-04-24 05:17:00
DB,DOWN,2025-04-22 04:13:00
HTTP,DOWN,2025-04-15 11:57:00
AUTH,UP,2025-04-11 01:50:00
AUTH,DOWN,2025-05-01 05:10:00
FTP,UP,2025-04-06 06:59:00
AUTH,DOWN,2025-04-09 20:46:00
FTP,UP,2025-05-15 23:44:00
DB,UP,2025-03-27 07:52:00
HTTP,UP,2025-03-11 21:45:00
AUTH,UP,2025-03-14 22:43:00
HTTP,DOWN,2025-04-11 15:25:00
AUTH,UP,2025-04-02 00:35:00
HTTP,UP,2025-03-26 22:48:00
FTP,UP,2025-03-09 21:28:00
FTP,UP,2025-03-21 13:09:00
HTTP,UP,2025-05-14 12:44:00
AUTH,DOWN,2025-05-05 03:41:00
FTP,UP,2025-03-20 22:29:00
MAIL,UP,2025-05-02 22:09:00
HTTP,UP,2025-04-15 01:55:00
AUTH,UP,2025-04-18 02:13:00
DB,UP,2025-04-23 17:06:00
FTP,DOWN,2025-05-06 15:55:00
AUTH,UP,2025-03-17 19:05:00
AUTH,DOWN,2025-05-08 03:21:00
MAIL,DOWN,2025-04-19 01:02:00
HTTP,DOWN,2025-05-04 06:06:00
MAIL,UP,2025-05-15 00:09:00
DB,UP,2025-03-26 06:58:00
MAIL,UP,2025-03-24 17:30:00
DB,UP,2025-04-15 15:11:00
DB,DOWN,2025-04-30 20:58:00
FTP,UP,2025-04-12 17:48:00
HTTP,DOWN,2025-04-13 06:09:00
HTTP,UP,2025-05-01 13:23:00
FTP,DOWN,2025-04-21 13:15:00
DB,UP,2025-03-23 09:39:00
MAIL,DOWN,2025-03-23 12:24:00
DB,DOWN,2025-04-16 11:45:00
DB,DOWN,2025-05-13 12:29:00
FTP,DOWN,2025-04-19 11:28:00
MAIL,DOWN,2025-04-14 09:27:00
DB,DOWN,2025-05-01 15:12:00
AUTH,DOWN,2025-03-19 00:51:00
FTP,DOWN,2025-04-29 23:22:00
MAIL,UP,2025-04-17 15:28:00
AUTH,DOWN,2025-05-11 09:30:00
HTTP,UP,2025-04-01 11:16:00
MAIL,UP,2025-03-19 18:05:00
MAIL,DOWN,2025-04-17 01:03:00
AUTH,UP,2025-03-25 13:25:00
MAIL,UP,2025-03-08 16:27:00
FTP,DOWN,2025-05-13 12:37:00
DB,DOWN,2025-04-21 15:15:00
HTTP,DOWN,2025-05-02 18:09:00
HTTP,DOWN,2025-04-25 00:09:00
HTTP,UP,2025-04-16 16:15:00
AUTH,DOWN,2025-03-30 22:31:00
FTP,UP,2025-05-10 19:51:00
DB,UP,2025-04-17 19:04:00
DB,UP,2025-04-21 23:10:00
DB,DOWN,2025-03-31 23:26:00
DB,DOWN,2025-03-11 12:06:00
AUTH,DOWN,2025-04-01 19:17:00
HTTP,UP,2025-04-10 03:51:00
MAIL,DOWN,2025-05-02 21:37:00
AUTH,DOWN,2025-05-16 13:06:00
MAIL,DOWN,2025-04-14 01:21:00
AUTH,DOWN,2025-04-18 02:31:00
MAIL,DOWN,2025-03-29 11:01:00
FTP,DOWN,2025-03-22 08:21:00
DB,UP,2025-04-20 04:27:00
FTP,UP,2025-05-11 01:52:00
FTP,DOWN,2025-04-10 08:11:00
HTTP,UP,2025-05-03 20:16:00
DB,DOWN,2025-05-09 05:21:00
DB,UP,2025-04-04 14:44:00
MAIL,UP,2025-04-14 20:32:00
MAIL,UP,2025-03-09 12:45:00
AUTH,UP,2025-05-11 16:31:00
HTTP,UP,2025-04-27 02:03:00
AUTH,DOWN,2025-04-11 19:51:00
AUTH,DOWN,2025-04-01 15:36:00
DB,DOWN,2025-03-20 18:22:00
HTTP,DOWN,2025-05-15 12:01:00
MAIL,UP,2025-05-07 16:06:00
MAIL,DOWN,2025-05-07 06:21:00
AUTH,UP,2025-04-27 03:06:00
AUTH,DOWN,2025-03-13 18:13:00
HTTP,UP,2025-03-13 03:44:00
AUTH,UP,2025-03-22 13:28:00
AUTH,UP,2025-03-19 09:35:00
HTTP,DOWN,2025-03-11 19:18:00
MAIL,UP,2025-05-12 06:23:00
DB,DOWN,2025-04-19 01:56:00
MAIL,DOWN,2025-04-30 11:35:00
DB,UP,2025-04-10 18:48:00
DB,UP,2025-04-18 05:21:00
DB,DOWN,2025-04-16 22:38:00
AUTH,DOWN,2025-05-15 01:48:00
HTTP,UP,2025-04-26 23:45:00
DB,DOWN,2025-03-21 23:42:00
DB,DOWN,2025-04-14 19:29:00
FTP,UP,2025-04-29 13:15:00
FTP,UP,2025-04-15 14:45:00
FTP,UP,2025-04-28 09:21:00
FTP,DOWN,2025-04-17 01:27:00
AUTH,DOWN,2025-03-28 17:18:00
MAIL,DOWN,2025-04-12 10:21:00
AUTH,DOWN,2025-04-25 18:12:00
DB,UP,2025-03-27 15:01:00
DB,UP,2025-04-07 01:01:00
AUTH,DOWN,2025-03-20 10:16:00
HTTP,DOWN,2025-04-01 18:27:00
DB,UP,2025-03-31 06:08:00
FTP,UP,2025-04-18 19:54:00
DB,UP,2025-04-29 06:31:00
HTTP,UP,2025-04-25 21:37:00
MAIL,UP,2025-04-13 00:29:00
FTP,UP,2025-04-29 17:34:00
DB,UP,2025-03-29 09:53:00
DB,UP,2025-04-08 07:42:00
FTP,UP,2025-04-17 23:21:00
MAIL,DOWN,2025-05-10 10:44:00
FTP,DOWN,2025-04-14 18:24:00
AUTH,UP,2025-05-12 01:19:00
HTTP,DOWN,2025-03-30 05:16:00
MAIL,UP,2025-04-26 08:30:00
AUTH,UP,2025-04-11 10:12:00
DB,UP,2025-03-16 05:15:00
DB,UP,2025-03-18 19:03:00
DB,DOWN,2025-04-25 08:47:00
HTTP,DOWN,2025-04-11 12:17:00
HTTP,UP,2025-03-23 14:35:00
HTTP,UP,2025-04-12 04:59:00
AUTH,DOWN,2025-04-04 13:03:00
HTTP,UP,2025-05-15 13:36:00
FTP,DOWN,2025-05-08 23:39:00
AUTH,DOWN,2025-03-19 06:44:00
MAIL,DOWN,2025-04-10 01:14:00
HTTP,UP,2025-03-16 17:58:00
FTP,DOWN,2025-04-18 07:28:00
AUTH,UP,2025-04-29 01:08:00
AUTH,DOWN,2025-05-12 17:02:00
AUTH,DOWN,2025-05-02 01:03:00
HTTP,UP,2025-04-16 22:02:00
MAIL,DOWN,2025-05-08 11:53:00
AUTH,DOWN,2025-03-26 22:26:00
DB,DOWN,2025-03-16 10:24:00
DB,DOWN,2025-05-11 22:57:00
AUTH,DOWN,2025-03-18 09:23:00
FTP,UP,2025-05-05 12:26:00
DB,UP,2025-03-09 02:24:00
DB,DOWN,2025-03-08 20:54:00
AUTH,UP,2025-04-29 09:48:00
FTP,UP,2025-04-06 21:58:00
MAIL,UP,2025-04-28 17:33:00
FTP,DOWN,2025-03-29 02:52:00
HTTP,DOWN,2025-04-19 09:12:00
MAIL,UP,2025-04-07 22:00:00
AUTH,UP,2025-03-23 17:33:00
AUTH,UP,2025-03-29 21:09:00
AUTH,UP,2025-03-28 04:06:00
DB,DOWN,2025-03-13 11:52:00
DB,DOWN,2025-03-22 13:17:00
DB,DOWN,2025-04-27 07:38:00
AUTH,DOWN,2025-03-26 02:11:00
FTP,DOWN,2025-05-10 12:12:00
MAIL,DOWN,2025-05-04 16:19:00
HTTP,DOWN,2025-04-27 02:07:00
AUTH,UP,2025-04-12 10:45:00
DB,UP,2025-04-01 23:54:00
HTTP,UP,2025-04-17 11:05:00
AUTH,UP,2025-03-29 20:46:00
DB,UP,2025-03-09 02:39:00
MAIL,UP,2025-03-19 00:20:00
DB,UP,2025-05-15 10:39:00
DB,DOWN,2025-05-07 21:22:00
AUTH,DOWN,2025-03-18 03:41:00
AUTH,UP,2025-04-15 04:30:00
HTTP,UP,2025-04-24 21:14:00
DB,DOWN,2025-03-19 22:09:00
AUTH,UP,2025-05-13 17:07:00
DB,UP,2025-04-22 09:18:00
MAIL,DOWN,2025-04-20 11:01:00
HTTP,DOWN,2025-03-14 15:04:00
HTTP,DOWN,2025-03-20 07:08:00
HTTP,DOWN,2025-03-15 12:12:00
FTP,UP,2025-03-25 17:19:00
AUTH,UP,2025-05-02 16:00:00
MAIL,DOWN,2025-04-14 18:12:00
MAIL,DOWN,2025-03-25 10:43:00
HTTP,DOWN,2025-05-11 21:39:00
AUTH,UP,2025-04-02 14:01:00
HTTP,DOWN,2025-04-24 02:36:00
FTP,UP,2025-04-07 15:58:00
AUTH,UP,2025-05-11 09:53:00
AUTH,DOWN,2025-04-18 17:53:00
AUTH,UP,2025-04-03 15:24:00
FTP,DOWN,2025-04-06 17:48:00
DB,DOWN,2025-03-17 12:45:00
MAIL,DOWN,2025-05-15 00:55:00
AUTH,DOWN,2025-03-16 12:08:00
AUTH,DOWN,2025-03-16 11:06:00
FTP,DOWN,2025-05-13 20:22:00
AUTH,UP,2025-03-22 23:15:00
MAIL,UP,2025-03-25 16:30:00
AUTH,UP,2025-03-31 11:10:00
MAIL,DOWN,2025-05-03 02:42:00
DB,DOWN,2025-05-10 00:09:00
FTP,UP,2025-04-03 21:31:00
HTTP,UP,2025-05-13 01:05:00
MAIL,DOWN,2025-04-29 07:12:00
MAIL,DOWN,2025-04-13 22:48:00
HTTP,UP,2025-03-14 07:37:00
FTP,DOWN,2025-03-15 19:28:00
FTP,UP,2025-03-28 01:52:00
FTP,UP,2025-03-09 22:07:00
MAIL,UP,2025-04-11 19:57:00
HTTP,UP,2025-04-18 22:24:00
DB,DOWN,2025-03-30 03:53:00
HTTP,UP,2025-04-29 09:49:00
AUTH,UP,2025-05-04 08:59:00
DB,UP,2025-04-09 02:57:00
MAIL,DOWN,2025-04-11 22:58:00
HTTP,UP,2025-05-14 08:40:00
AUTH,DOWN,2025-05-10 05:59:00
AUTH,DOWN,2025-04-20 19:19:00
DB,UP,2025-04-17 00:43:00
DB,DOWN,2025-03-29 20:51:00
HTTP,DOWN,2025-03-10 13:59:00
MAIL,UP,2025-03-17 20:16:00
HTTP,UP,2025-04-11 03:06:00
MAIL,UP,2025-04-26 22:09:00
DB,DOWN,2025-05-07 12:40:00
MAIL,DOWN,2025-03-27 06:38:00
DB,DOWN,2025-05-07 16:12:00
AUTH,DOWN,2025-03-19 00:02:00
AUTH,DOWN,2025-05-15 19:24:00
FTP,DOWN,2025-04-08 06:51:00
FTP,UP,2025-04-06 23:08:00
MAIL,DOWN,2025-04-21 01:40:00
DB,DOWN,2025-03-27 13:42:00
MAIL,DOWN,2025-04-11 01:47:00
AUTH,UP,2025-04-19 11:51:00
MAIL,DOWN,2025-04-03 14:15:00
DB,UP,2025-05-08 21:10:00
DB,DOWN,2025-05-11 01:35:00
MAIL,DOWN,2025-04-30 07:30:00
FTP,DOWN,2025-04-08 12:52:00
MAIL,DOWN,2025-04-25 01:12:00
AUTH,UP,2025-04-04 16:23:00
FTP,UP,2025-04-26 07:59:00
DB,DOWN,2025-04-07 01:22:00
FTP,UP,2025-03-09 20:34:00
MAIL,DOWN,2025-03-31 00:12:00
DB,UP,2025-04-14 08:28:00
FTP,DOWN,2025-04-14 13:00:00
MAIL,DOWN,2025-04-04 22:17:00
AUTH,UP,2025-03-29 12:06:00
AUTH,DOWN,2025-05-02 01:27:00
AUTH,UP,2025-03-21 03:24:00
HTTP,UP,2025-04-12 21:35:00
DB,DOWN,2025-03-30 09:08:00
AUTH,UP,2025-04-01 07:19:00
FTP,UP,2025-05-13 18:32:00
HTTP,DOWN,2025-04-18 17:29:00
HTTP,UP,2025-05-04 17:12:00
MAIL,UP,2025-04-16 16:06:00
FTP,DOWN,2025-05-11 18:57:00
DB,DOWN,2025-05-16 06:35:00
MAIL,DOWN,2025-05-16 14:09:00
MAIL,UP,2025-03-20 15:18:00
HTTP,UP,2025-05-01 04:53:00
MAIL,DOWN,2025-05-02 16:21:00
MAIL,UP,2025-05-06 17:30:00
AUTH,UP,2025-03-13 04:59:00
HTTP,DOWN,2025-05-01 20:52:00
FTP,UP,2025-03-21 22:50:00
HTTP,DOWN,2025-04-25 07:15:00
AUTH,DOWN,2025-04-03 14:46:00
DB,DOWN,2025-03-15 12:25:00
FTP,UP,2025-04-08 10:15:00
FTP,DOWN,2025-04-06 04:36:00
AUTH,DOWN,2025-03-15 02:26:00
DB,DOWN,2025-03-26 04:41:00
MAIL,DOWN,2025-04-29 13:27:00
AUTH,DOWN,2025-03-30 05:21:00
DB,UP,2025-03-16 23:17:00
MAIL,DOWN,2025-04-26 13:31:00
DB,DOWN,2025-03-16 06:16:00
DB,UP,2025-03-30 16:42:00
FTP,UP,2025-05-06 10:06:00
FTP,UP,2025-04-02 01:29:00
FTP,UP,2025-04-14 21:06:00
HTTP,UP,2025-03-20 00:39:00
FTP,UP,2025-04-08 05:26:00
FTP,UP,2025-04-14 11:58:00
MAIL,DOWN,2025-04-24 10:57:00
AUTH,DOWN,2025-04-26 23:58:00
DB,UP,2025-04-13 10:37:00
FTP,DOWN,2025-04-22 01:55:00
DB,DOWN,2025-05-06 00:29:00
MAIL,DOWN,2025-05-09 11:27:00
HTTP,UP,2025-05-13 08:19:00
MAIL,DOWN,2025-04-19 11:08:00
DB,UP,2025-03-23 08:13:00
AUTH,DOWN,2025-03-17 16:41:00
HTTP,DOWN,2025-03-17 19:56:00
MAIL,UP,2025-05-06 21:24:00
MAIL,DOWN,2025-04-30 05:16:00
HTTP,DOWN,2025-04-07 06:44:00
DB,UP,2025-03-26 14:35:00
MAIL,UP,2025-04-02 17:55:00
MAIL,DOWN,2025-04-25 10:09:00
AUTH,DOWN,2025-03-28 19:35:00
HTTP,DOWN,2025-05-13 02:33:00
FTP,UP,2025-04-04 23:05:00
FTP,UP,2025-05-11 10:55:00
AUTH,DOWN,2025-05-06 04:50:00
FTP,UP,2025-03-24 17:36:00
AUTH,UP,2025-04-22 01:19:00
DB,DOWN,2025-03-27 20:59:00
DB,UP,2025-03-29 05:12:00
MAIL,UP,2025-04-04 13:26:00
HTTP,DOWN,2025-04-20 02:13:00
FTP,DOWN,2025-04-28 14:44:00
HTTP,DOWN,2025-04-05 07:09:00
DB,DOWN,2025-04-30 09:57:00
FTP,DOWN,2025-03-26 17:33:00
FTP,DOWN,2025-04-06 12:43:00
DB,DOWN,2025-03-22 20:27:00
DB,DOWN,2025-04-22 11:21:00
AUTH,UP,2025-04-02 03:58:00
DB,DOWN,2025-04-14 01:37:00
HTTP,DOWN,2025-04-14 09:53:00
DB,DOWN,2025-04-13 18:47:00
HTTP,DOWN,2025-03-30 20:32:00
DB,DOWN,2025-05-09 03:52:00
FTP,UP,2025-05-03 20:05:00
AUTH,UP,2025-04-09 10:25:00
DB,UP,2025-04-24 22:23:00
AUTH,UP,2025-04-25 21:12:00
FTP,UP,2025-03-28 19:11:00
DB,UP,2025-04-09 16:59:00
AUTH,UP,2025-05-10 02:00:00
AUTH,DOWN,2025-05-03 16:21:00
DB,DOWN,2025-05-09 10:46:00
FTP,UP,2025-05-07 11:19:00
AUTH,DOWN,2025-05-04 05:25:00
FTP,DOWN,2025-05-05 12:59:00
DB,DOWN,2025-03-17 23:38:00
DB,DOWN,2025-05-13 00:27:00
MAIL,UP,2025-04-23 20:24:00
DB,DOWN,2025-04-16 12:19:00
AUTH,UP,2025-04-25 04:43:00
MAIL,DOWN,2025-04-26 07:07:00
FTP,UP,2025-04-21 15:57:00
FTP,UP,2025-03-11 11:15:00
AUTH,UP,2025-03-13 16:20:00
HTTP,DOWN,2025-04-22 03:27:00
HTTP,DOWN,2025-03-20 07:22:00
HTTP,UP,2025-03-27 14:36:00
HTTP,UP,2025-05-07 17:55:00
MAIL,DOWN,2025-05-10 08:37:00
FTP,UP,2025-04-29 02:30:00
HTTP,UP,2025-05-16 10:21:00
FTP,UP,2025-03-11 16:30:00
FTP,UP,2025-04-11 13:30:00
DB,UP,2025-04-09 20:07:00
FTP,UP,2025-05-03 15:14:00
MAIL,DOWN,2025-04-07 21:44:00
DB,DOWN,2025-03-17 17:18:00
AUTH,UP,2025-04-13 12:11:00
MAIL,UP,2025-04-22 14:52:00
MAIL,DOWN,2025-04-06 05:18:00
MAIL,DOWN,2025-03-26 07:30:00
FTP,DOWN,2025-03-17 10:01:00
AUTH,DOWN,2025-03-08 13:00:00
DB,DOWN,2025-05-12 04:56:00
AUTH,DOWN,2025-03-14 22:01:00
MAIL,UP,2025-04-13 05:34:00
FTP,UP,2025-03-11 23:33:00
FTP,DOWN,2025-05-13 18:53:00
AUTH,UP,2025-04-04 13:03:00
FTP,DOWN,2025-04-23 10:52:00
FTP,UP,2025-03-11 02:33:00
FTP,DOWN,2025-04-14 11:53:00
MAIL,DOWN,2025-03-30 18:43:00
HTTP,DOWN,2025-03-14 09:07:00
HTTP,DOWN,2025-03-29 12:40:00
DB,UP,2025-04-11 03:26:00
MAIL,DOWN,2025-05-03 00:14:00
AUTH,DOWN,2025-03-19 19:49:00
HTTP,UP,2025-03-17 08:50:00
DB,UP,2025-04-28 05:18:00
AUTH,DOWN,2025-04-27 19:48:00
DB,DOWN,2025-03-18 20:42:00
DB,UP,2025-03-29 09:47:00
AUTH,UP,2025-03-10 06:24:00
MAIL,UP,2025-04-16 16:59:00
MAIL,UP,2025-05-10 21:16:00
AUTH,DOWN,2025-03-12 16:16:00
AUTH,DOWN,2025-04-09 22:20:00
DB,UP,2025-04-02 16:03:00
HTTP,DOWN,2025-05-15 18:22:00
AUTH,UP,2025-04-26 08:16:00
DB,DOWN,2025-03-15 08:38:00
AUTH,DOWN,2025-03-09 18:41:00
DB,UP,2025-04-05 13:53:00
FTP,DOWN,2025-03-27 22:41:00
DB,UP,2025-04-16 21:55:00
MAIL,DOWN,2025-04-24 02:43:00
DB,UP,2025-03-28 19:35:00
HTTP,DOWN,2025-03-18 18:28:00
MAIL,DOWN,2025-04-20 22:30:00
DB,UP,2025-04-28 15:42:00
AUTH,UP,2025-04-15 01:11:00
DB,UP,2025-03-31 02:18:00
FTP,UP,2025-04-16 15:12:00
AUTH,DOWN,2025-05-09 02:59:00
DB,DOWN,2025-04-09 22:39:00
FTP,DOWN,2025-04-26 13:49:00
MAIL,UP,2025-05-08 23:55:00
MAIL,UP,2025-05-15 23:15:00
AUTH,DOWN,2025-03-16 13:32:00
AUTH,DOWN,2025-05-14 09:22:00
FTP,UP,2025-05-04 12:45:00
FTP,DOWN,2025-03-22 18:01:00
AUTH,DOWN,2025-04-09 21:43:00
FTP,DOWN,2025-04-03 17:31:00
DB,DOWN,2025-04-24 17:35:00
AUTH,DOWN,2025-04-29 23:47:00
FTP,DOWN,2025-05-11 07:29:00
DB,UP,2025-05-12 07:32:00
AUTH,UP,2025-03-18 14:10:00
FTP,UP,2025-04-13 04:48:00
MAIL,UP,2025-03-21 06:15:00
FTP,DOWN,2025-03-29 02:20:00
HTTP,UP,2025-04-20 11:26:00
FTP,DOWN,2025-04-21 07:13:00
HTTP,DOWN,2025-04-20 14:24:00
FTP,UP,2025-04-10 07:56:00
HTTP,UP,2025-03-29 22:32:00
FTP,DOWN,2025-05-06 03:57:00
FTP,DOWN,2025-03-18 16:35:00
DB,DOWN,2025-05-10 19:56:00
FTP,UP,2025-03-14 00:28:00
MAIL,DOWN,2025-05-15 14:05:00
AUTH,DOWN,2025-05-08 18:05:00
FTP,DOWN,2025-04-26 10:02:00
FTP,DOWN,2025-05-07 16:19:00
DB,UP,2025-04-22 04:59:00
AUTH,DOWN,2025-05-06 00:31:00
AUTH,UP,2025-05-01 03:26:00
MAIL,DOWN,2025-04-29 14:06:00
AUTH,UP,2025-05-16 13:18:00
HTTP,DOWN,2025-04-12 03:02:00
AUTH,UP,2025-04-28 15:28:00
DB,DOWN,2025-03-11 16:46:00
HTTP,UP,2025-05-05 01:12:00
AUTH,UP,2025-05-12 03:45:00
HTTP,UP,2025-05-05 14:53:00
AUTH,DOWN,2025-04-16 18:45:00
DB,DOWN,2025-04-06 02:51:00
MAIL,UP,2025-05-09 17:55:00
DB,DOWN,2025-04-11 15:24:00
MAIL,DOWN,2025-05-09 03:43:00
HTTP,UP,2025-03-28 21:29:00
DB,DOWN,2025-04-07 10:37:00
MAIL,UP,2025-04-11 22:11:00
FTP,UP,2025-04-25 08:01:00
MAIL,DOWN,2025-04-11 02:04:00
MAIL,DOWN,2025-04-01 04:08:00
FTP,DOWN,2025-04-09 13:54:00
HTTP,UP,2025-03-13 18:01:00
MAIL,DOWN,2025-04-19 19:00:00
HTTP,DOWN,2025-03-15 07:02:00
DB,DOWN,2025-05-06 05:15:00
DB,UP,2025-04-16 09:45:00
FTP,DOWN,2025-04-29 05:49:00
AUTH,DOWN,2025-03-29 00:08:00
FTP,UP,2025-03-08 23:44:00
MAIL,DOWN,2025-04-22 23:34:00
HTTP,DOWN,2025-04-03 16:20:00
AUTH,DOWN,2025-05-02 05:19:00
MAIL,UP,2025-03-19 02:36:00
HTTP,UP,2025-04-29 03:24:00
AUTH,DOWN,2025-04-13 21:49:00
DB,UP,2025-04-25 16:35:00
DB,DOWN,2025-05-08 22:36:00
DB,DOWN,2025-04-20 11:09:00
HTTP,UP,2025-05-13 21:21:00
HTTP,DOWN,2025-03-29 06:53:00
FTP,DOWN,2025-05-01 14:58:00
FTP,DOWN,2025-03-12 05:58:00
HTTP,DOWN,2025-03-11 08:58:00
AUTH,UP,2025-04-17 10:58:00
FTP,DOWN,2025-04-24 01:51:00
DB,DOWN,2025-05-05 04:10:00
MAIL,DOWN,2025-04-26 06:46:00
MAIL,DOWN,2025-05-03 20:43:00
AUTH,DOWN,2025-04-29 17:47:00
DB,UP,2025-05-03 18:45:00
MAIL,UP,2025-04-26 02:10:00
MAIL,UP,2025-04-01 13:37:00
FTP,DOWN,2025-03-24 01:44:00
AUTH,UP,2025-03-31 08:15:00
HTTP,UP,2025-04-18 15:41:00
MAIL,DOWN,2025-03-14 06:44:00
HTTP,DOWN,2025-04-23 02:39:00
MAIL,DOWN,2025-04-20 02:08:00
MAIL,UP,2025-03-09 13:59:00
FTP,DOWN,2025-03-17 14:19:00
HTTP,UP,2025-05-07 02:54:00
DB,UP,2025-03-18 16:28:00
MAIL,DOWN,2025-04-14 02:06:00
AUTH,DOWN,2025-05-05 05:24:00
MAIL,DOWN,2025-04-04 01:51:00
HTTP,UP,2025-03-08 15:27:00
FTP,UP,2025-05-13 14:49:00
DB,DOWN,2025-04-21 03:14:00
AUTH,UP,2025-04-20 00:01:00
MAIL,DOWN,2025-03-15 04:52:00
HTTP,UP,2025-03-13 01:35:00
DB,UP,2025-03-27 10:40:00
HTTP,DOWN,2025-04-28 23:56:00
MAIL,UP,2025-05-11 04:56:00
DB,DOWN,2025-04-27 11:08:00
AUTH,DOWN,2025-03-26 08:41:00
MAIL,DOWN,2025-04-13 18:53:00
MAIL,UP,2025-05-11 11:30:00
AUTH,DOWN,2025-05-02 07:00:00
DB,UP,2025-03-28 18:26:00
MAIL,DOWN,2025-04-26 20:19:00
AUTH,DOWN,2025-03-17 02:50:00
DB,UP,2025-04-21 16:20:00
FTP,UP,2025-04-14 03:10:00
AUTH,DOWN,2025-04-22 12:52:00
DB,UP,2025-05-15 13:52:00
AUTH,DOWN,2025-03-14 09:23:00
DB,UP,2025-05-15 11:29:00
AUTH,UP,2025-03-14 02:18:00
DB,DOWN,2025-03-29 12:37:00
AUTH,UP,2025-03-15 10:24:00
DB,DOWN,2025-04-05 10:25:00
HTTP,UP,2025-05-10 04:39:00
HTTP,UP,2025-03-12 08:23:00
DB,DOWN,2025-05-06 04:52:00
AUTH,DOWN,2025-03-27 17:44:00
FTP,UP,2025-04-22 00:27:00
FTP,UP,2025-05-02 15:27:00
FTP,DOWN,2025-03-25 12:05:00
HTTP,UP,2025-04-24 10:00:00
FTP,UP,2025-03-24 10:02:00
MAIL,DOWN,2025-04-13 20:18:00
AUTH,UP,2025-04-07 19:11:00
MAIL,UP,2025-05-03 19:46:00
FTP,DOWN,2025-05-16 15:42:00
MAIL,DOWN,2025-04-20 08:53:00
HTTP,UP,2025-03-16 03:19:00
FTP,UP,2025-03-27 22:46:00
AUTH,UP,2025-05-12 17:00:00
FTP,DOWN,2025-03-12 04:02:00
DB,UP,2025-04-02 11:32:00
DB,UP,2025-05-06 19:59:00
DB,UP,2025-04-29 00:28:00
MAIL,UP,2025-03-11 16:36:00
HTTP,UP,2025-03-24 19:53:00
AUTH,UP,2025-03-31 05:39:00
HTTP,UP,2025-04-24 09:14:00
AUTH,DOWN,2025-05-08 12:46:00
FTP,UP,2025-04-01 09:29:00
MAIL,DOWN,2025-03-29 16:34:00
HTTP,DOWN,2025-03-13 08:57:00
MAIL,DOWN,2025-03-18 10:37:00
FTP,DOWN,2025-03-17 21:26:00
DB,UP,2025-04-16 14:26:00
AUTH,DOWN,2025-03-08 08:37:00
DB,UP,2025-03-28 16:27:00
MAIL,DOWN,2025-05-16 09:37:00
AUTH,DOWN,2025-03-11 17:17:00
AUTH,DOWN,2025-04-19 01:37:00
DB,UP,2025-03-22 13:18:00
AUTH,UP,2025-04-17 23:00:00
FTP,UP,2025-05-07 12:09:00
MAIL,DOWN,2025-04-04 16:46:00
HTTP,DOWN,2025-03-31 06:20:00
DB,UP,2025-04-06 01:53:00
MAIL,UP,2025-04-03 00:44:00
DB,UP,2025-05-06 04:12:00
FTP,UP,2025-04-03 03:10:00
HTTP,UP,2025-05-12 19:33:00
HTTP,UP,2025-03-11 04:05:00
AUTH,DOWN,2025-03-30 11:44:00
DB,UP,2025-03-21 13:04:00
DB,UP,2025-03-23 01:21:00
HTTP,DOWN,2025-03-26 21:16:00
FTP,DOWN,2025-04-23 20:51:00
MAIL,UP,2025-03-23 12:45:00
HTTP,UP,2025-04-13 16:59:00
DB,UP,2025-05-14 01:37:00
AUTH,DOWN,2025-04-21 12:39:00
MAIL,UP,2025-03-29 05:09:00
FTP,DOWN,2025-05-08 16:12:00
DB,UP,2025-03-29 12:18:00
DB,UP,2025-05-11 03:44:00
HTTP,DOWN,2025-03-25 03:52:00
DB,DOWN,2025-05-11 13:40:00
AUTH,UP,2025-03-18 04:55:00
HTTP,UP,2025-04-28 09:30:00
FTP,UP,2025-04-01 03:09:00
MAIL,DOWN,2025-04-02 22:54:00
DB,DOWN,2025-04-08 23:53:00
DB,DOWN,2025-04-20 02:08:00
FTP,UP,2025-04-07 09:04:00
